reaction_id,reaction_formula,dG0_r,dG_r_lb,dG_r_ub,flux_lb,flux_ub,metabolomics_coverage,dG_coverage,is_feasible
E4PD,e4p_c + nad_c + h2o_c --> 2 h_c + nadh_c + 4per_c,32.099999999999824,-6.86533887406609,44.61373984380096,0.00018489045959999999,1000.0,0.4,1.0,True
PLIPA2A180pp,h2o_p + pa180_p --> h_p + ocdca_p + 1odecg3p_p,1360.3,-1998702.2886358835,2001351.1481100735,0.0,1.9114285980224963,0.0,0.6,True
SCYSDS,sufse_c + cys_DASH_L_c --> sufsesh_c + ala_DASH_L_c,-19.9,-2000055.5244973046,2000015.7244973048,0.0,0.0009709800016253212,0.0,0.5,True
TREHpp,tre_p + h2o_p --> 2 glc_DASH_D_p,-13.899999999999977,-76.48863588333293,-23.051889926312214,0.0,-0.0,0.0,1.0,True
PGM_reverse,3pg_c --> 2pg_c,7.199999999999818,-1.152304768530616,15.552304768530252,6.570816212319187,1000.0,1.0,1.0,True
EX_leu_DASH_L_LPAREN_e_RPAREN_,leu_DASH_L_e --> ,-182.4,-165.7691190781899,-147.95687042584964,0.0,-0.0,0.0,1.0,True
42A12BOOXpp,o2_p + h2o_p + dopa_p --> h2o2_p + nh4_p + 34dhpac_p,-92.80000000000001,-155.38863588333297,-101.95188992631225,0.0,-0.0,0.0,1.0,True
ACOAD1f,btcoa_c + fad_c --> b2coa_c + fadh2_c,22.0,-6.207513698921055,35.999881642852245,0.0,1000.0,0.25,1.0,True
ACLS,h_c + 2 pyr_c --> co2_c + alac_DASH_S_c,-69.99999999999989,-88.12599341401065,-34.68924745698992,0.7043563733978269,0.7846104392229631,0.0,1.0,True
GALCTNtex_reverse,galctn_DASH_D_p --> galctn_DASH_D_e,0.0,3439.4865138476607,3475.1110111523412,0.0,1000.0,0.0,1.0,True
IDONt2rpp,idon_DASH_L_p + h_p --> h_c + idon_DASH_L_c,34.19999999999993,-26.658516228829225,8.96598107585126,0.0,1000.0,0.0,1.0,True
EX_meoh_LPAREN_e_RPAREN_,meoh_e --> ,13.1,29.73088092181011,47.543129574150356,1.6582104080953286e-06,1.765934511500734e-06,0.0,1.0,False
GLYCTO4,glyclt_c + 2dmmq8_c --> 2dmmql8_c + glx_c,-1290.5,-1001326.1244973047,998745.1244973047,0.0,13.380739748130509,0.0,0.75,True
LPLIPAL2ATG120,2agpg120_c + pg120_c --> apg120_c + g3pg_c,-780.2,-3000815.824497305,2999255.4244973045,0.0,-0.0,0.0,0.25,True
GLYCTO3,glyclt_c + mqn8_c --> mql8_c + glx_c,-24.59999999999991,-60.22449730468039,11.024497304680573,0.0,13.380739747956568,0.0,1.0,True
GLYCTO2,glyclt_c + q8_c --> q8h2_c + glx_c,-60.700000000000045,-88.41283727648619,-34.97609131946547,0.0,13.380739747993704,0.0,1.0,True
LALADGLUtpp,h_p + LalaDglu_p --> h_c + LalaDglu_c,2.8999999999999986,-2000057.958516229,1999977.6659810757,0.0,-0.0,0.0,0.5,True
MOX_reverse,h2o2_c + oaa_c --> mal_DASH_L_c + o2_c,112.10000000000002,94.28775134765979,129.91224865234028,0.0,1000.0,0.0,1.0,True
