reaction_id,reaction_formula,dG0_r,dG_r_lb,dG_r_ub,flux_lb,flux_ub,metabolomics_coverage,dG_coverage,is_feasible
NTPP6,atp_c + h2o_c --> ppi_c + amp_c + h_c,-43.433992507559196,-105.9154858405626,-62.23487285295966,0.0,13.34355119032,0.5,1.0,True
NTPP5,datp_c + h2o_c --> ppi_c + damp_c + h_c,-96.95019643122669,-160.45115315525717,-111.01692625094185,0.0,13.34355119030613,0.5,1.0,True
NTPP4,ctp_c + h2o_c --> cmp_c + ppi_c + h_c,-47.00945257539388,-107.92672029691946,-49.081957157538916,0.0,13.343551190315338,0.5,1.0,True
NTPP3,dctp_c + h2o_c --> ppi_c + dcmp_c + h_c,-202.06168886534215,-268.5840761193876,-210.2678052195636,0.0,13.343551190305902,0.5,1.0,True
NTPP2,gtp_c + h2o_c --> ppi_c + gmp_c + h_c,-47.954458197997155,-112.25507620849714,-54.01149236098859,0.0,13.343551190312951,0.5,1.0,True
NTPP1,h2o_c + dgtp_c --> ppi_c + dgmp_c + h_c,-202.89644704075,-277.25923161613406,-184.82467508373117,0.0,13.343551190322955,0.0,1.0,True
ACODA,acorn_c + h2o_c --> orn_c + ac_c,-424.38048705731455,-503.84514142843074,-416.65635849584345,0.21117225423184222,4.281056291290383,0.0,1.0,True
ACOTA_reverse,acg5sa_c + glu_DASH_L_c --> akg_c + acorn_c,847.3328634209116,798.5275814424486,893.2592668214722,0.21117225423186767,1000.0,0.25,1.0,False
MOX_reverse,h2o2_c + oaa_c --> o2_c + mal_DASH_L_c,102.9671423669397,68.27887522681615,137.65540950706315,0.0,1000.0,0.0,1.0,True
MEOHtex_reverse,meoh_p --> meoh_e,0.0,-26.250257896231833,26.250257896231833,1.2898614941140363e-06,1.2987471778480164e-06,0.0,1.0,True
RPE_reverse,xu5p_DASH_D_c --> ru5p_DASH_D_c,3.5032280000000355,-22.747029896231634,29.753485896231705,0.0,1000.0,0.0,1.0,True
NDPK8_reverse,adp_c + datp_c --> dadp_c + atp_c,-6.248660390250734,-23.034422543789702,18.356172814533842,0.0,999.9840024928193,1.0,1.0,True
GUACYC,gtp_c --> 35cgmp_c + ppi_c,36.266081898336324,-18.094954195488757,40.43785998773434,0.0,13.343551190321136,0.3333333333333333,1.0,True
COFACTOR_8_amet,nad_c + 2 amet_c + 4fe4s_c + ocACP_c + 2 h_c --> ACP_c + nadh_c + 2fe2s_c + 2 dad_DASH_5_c + 2 met_DASH_L_c + 2 fe2_c + lipopb_c,1050.3585718529048,-3999275.185749682,4001097.557496403,2.1446880619846387e-06,2.144688061984635e-06,0.18181818181818182,0.6666666666666666,True
PTAr_reverse,actp_c + coa_c --> pi_c + accoa_c,-9.331420017304254,-22.637008247584426,29.535394227788125,0.0,1000.0,0.5,1.0,True
PUNP3,gsn_c + pi_c --> gua_c + r1p_c,10.85354229789732,-24.71879353631344,33.381578276081,0.0,1000.0,0.5,1.0,True
CMPN,cmp_c + h2o_c --> r5p_c + csn_c,42.11516104538623,-28.084775546617536,39.92037627434109,0.0,4.447850396769232,0.5,1.0,True
GLBRAN2,glycogen_c --> bglycogen_c,1000.6104201018179,-999025.0758364245,1001026.2966766282,0.0,1000.0,0.0,0.5,True
CYTBO3_4pp,0.5 o2_c + q8h2_c + 4 h_c --> 4 h_p + h2o_c + q8_c,-145.3507606267126,-15786.657466632481,-15671.808111675387,5.311890882484455,31.99899326310384,0.0,1.0,True
GHBDHx_reverse,ghb_c + nad_c --> nadh_c + sucsal_c + h_c,-5.179448388267019,-56.699326111874306,23.365084830019285,0.0,1000.0,0.5,1.0,True
PE160abcpp,atp_c + h2o_c + pe160_c --> adp_c + pe160_p + pi_c + h_c,-29.82129236435503,-2000106.713929492,1999972.1934646845,0.020507507894919064,0.022786119883243403,0.3333333333333333,0.7142857142857143,True
PPND,pphn_c + nad_c --> nadh_c + co2_c + 34hpp_c,-8.935780159666251,-81.05528681882026,6.319130627205155,0.08656002514703687,0.0961778057188667,0.4,1.0,True
e4p_and_pep_to_3dhq,e4p_c + pep_c + h2o_c --> 2 pi_c + 3dhq_c,694.2885894630799,631.3011307172244,718.3220903935102,0.23986522316840214,0.266516914631556,0.2,1.0,False
LSERDHr,nadp_c + ser_DASH_L_c --> 2amsa_c + h_c + nadph_c,24.317202400542328,-28.409125294207925,58.73800351845327,0.0,1000.0,0.5,1.0,True
ICL,icit_c --> glx_c + succ_c,9.470897517540266,-13.012458021320569,15.740073592385329,0.0,5.889180298980433,1.0,1.0,True
ASPTA,akg_c + asp_DASH_L_c --> oaa_c + glu_DASH_L_c,2.8706909374645875,-39.40070921103005,48.02096966386137,0.0,998.1616706955981,0.25,1.0,True
GART,atp_c + gar_c + for_c --> adp_c + fgam_c + pi_c + h_c,-26.61467970891681,-92.2911940059878,35.9244803188446,0.0,13.417778204752253,0.3333333333333333,1.0,True
LDH_D_reverse,nadh_c + pyr_c + h_c --> lac_DASH_D_c + nad_c,-19.067817003354776,-44.181695187986094,19.739006821289905,0.0,1000.0,0.75,1.0,True
EX_pi_LPAREN_e_RPAREN__reverse, --> pi_e,-1055.1032859495565,-1077.1345392238425,-1068.696529979951,0.5979449624078064,0.6643832915675878,0.0,1.0,True
METOX1s,h2o2_c + met_DASH_L_c --> h2o_c + metsox_DASH_S_DASH_L_c,-666.3224362340081,-1000661.1672014475,999399.7713235889,0.0,3.558280317422143,0.0,0.75,True
CYTDK2,gtp_c + cytd_c --> cmp_c + gdp_c + h_c,-533.950370333054,-583.4283272585916,-499.0102205888062,0.0,13.34355119030949,0.75,1.0,True
PPK2r,atp_c + ppi_c --> pppi_c + adp_c,2812.3073027220403,-997210.1895702004,1002816.2173081837,0.0,1000.0,0.5,0.75,True
ADK3_reverse,adp_c + gdp_c --> gtp_c + amp_c,-12.464527933519548,-34.70318936263652,16.648804759785733,0.0,1000.0,1.0,1.0,True
MDDCP2pp,murein5px4px4p_p + h2o_p --> ala_DASH_D_p + murein4px4px4p_p,83.95162114007633,-1999987.0750239873,2000083.2377404575,0.0004340383927693732,0.0004822648808548591,0.0,0.5,True
ABTA,akg_c + 4abut_c --> sucsal_c + glu_DASH_L_c,6.4365794526291324,-35.83482069586559,51.586858179026,0.0,6.068485889349538,0.25,1.0,True
NDPK4_reverse,adp_c + dttp_c --> atp_c + dtdp_c,12.151108011874385,-12.624485010174226,55.69050521679874,0.0,999.9787456623001,0.75,1.0,True
LEUTAi,glu_DASH_L_c + 4mop_c --> akg_c + leu_DASH_L_c,0.7948091260240062,-44.35546960037289,43.066209274518755,0.2823364925851273,0.31370721398347473,0.25,1.0,True
RPI_reverse,ru5p_DASH_D_c --> r5p_c,-2.0378128686875243,-20.729914425388504,14.741450816958661,0.47433323589222376,1000.0,0.5,1.0,True
MG2t3_2pp,mg2_p + 2 h_c --> 2 h_p + mg2_c,0.0,-13958.413861536994,-13872.161308768964,0.005322613455461571,0.0059140149505128555,0.0,1.0,True
PIt2rpp,pi_p + h_p --> pi_c + h_c,3.352297963264391,2999.109961898992,3032.8619988745586,0.5979449624135569,0.6643832915685217,0.0,1.0,False
EX_fe2_LPAREN_e_RPAREN__reverse, --> fe2_e,2.09e-11,-38.66213419607525,-12.411876299843417,0.005223294120414791,0.0058036601337942105,0.0,1.0,True
PE161abcpp,atp_c + pe161_c + h2o_c --> adp_c + pe161_p + pi_c + h_c,-29.82129236435503,-2000106.713929492,1999972.1934646845,0.015950427236214173,0.01772269692912686,0.3333333333333333,0.7142857142857143,True
GSNK,atp_c + gsn_c --> adp_c + gmp_c + h_c,-2098.080318162193,-2124.6398878143627,-2068.5083321342063,0.0,13.343551190320795,1.0,1.0,True
MDH,mal_DASH_L_c + nad_c --> nadh_c + oaa_c + h_c,24.982205762387935,-26.537671961219694,53.526738980674125,0.0,1000.0,0.5,1.0,True
PPBNGS,2 5aop_c --> ppbng_c + 2 h2o_c + h_c,-237.56754757945578,-254.36143748417405,-128.36661655140767,0.0017258346791245807,0.0019175940879162003,0.0,1.0,True
QUINDH_reverse,nadh_c + 3dhq_c + 2 h_c --> quin_c + nad_c,-11.29695641506055,-44.06049425529234,44.44192593049291,0.0,1000.0,0.5,1.0,True
SHK3Dr,3dhsk_c + h_c + nadph_c --> nadp_c + skm_c,-158.3495773488429,-189.11537521468762,-109.2782529061586,0.23986522316827164,1000.0,0.5,1.0,True
SULRi,so3_c + 5 h_c + 3 nadph_c --> 3 nadp_c + 3 h2o_c + h2s_c,-108.16127164310217,-138.05339958737522,38.64698197274264,0.15985060017331154,0.17761177797044175,0.4,1.0,True
ASPK,atp_c + asp_DASH_L_c --> adp_c + 4pasp_c,18.83889909781692,-25.689227098754188,44.780157833798924,0.6746891415877739,1000.0,0.5,1.0,True
ASPT,asp_DASH_L_c --> nh4_c + fum_c,16.185395620312534,-35.260559124650385,26.36879318543147,0.0,10.604962262360687,0.3333333333333333,1.0,True
PTAr,pi_c + accoa_c --> coa_c + actp_c,9.331420017304254,-29.535394227788125,22.637008247584426,0.0,1000.0,0.5,1.0,True
EX_co_LPAREN_e_RPAREN_,co_e --> ,0.0,-999983.3691190782,1000034.4431295742,0.00014381955659371505,0.00015942029439115136,0.0,0.0,True
CYTBDpp,q8h2_c + 0.5 o2_c + 2 h_c --> 2 h_p + h2o_c + q8_c,-145.3507606267126,-7965.853762991718,-7884.756445010192,0.0,26.687102380646685,0.0,1.0,True
DTMPK_reverse,adp_c + dtdp_c --> atp_c + dtmp_c,-17.086125477778296,-46.49425308491908,21.229773742954023,0.0,999.9840024928192,0.75,1.0,True
CBPS,gln_DASH_L_c + 2 atp_c + hco3_c + h2o_c --> 2 adp_c + pi_c + cbp_c + glu_DASH_L_c + 2 h_c,-23.48851340100009,-157.5662905911078,17.124516249564152,0.0,1.8695581574005433,0.25,1.0,True
SADT2,atp_c + gtp_c + h2o_c + so4_c --> ppi_c + aps_c + gdp_c + pi_c,30.772450890423897,-67.66123132504865,52.061145384499056,0.15985060017386368,0.17761177797044175,0.375,1.0,True
HCYSMT,hcys_DASH_L_c + amet_c --> met_DASH_L_c + ahcys_c + h_c,451.53254659144363,391.15802292496824,511.9070702579194,0.0,0.7815195652137649,0.0,1.0,True
EX_succ_LPAREN_e_RPAREN_,succ_e --> ,512.3610839225595,524.7729602224239,551.0232181186557,0.0,-0.0,0.0,1.0,True
NTP10,h2o_c + itp_c --> idp_c + pi_c + h_c,-33.211629648569215,-87.21119032257855,-26.172373974323627,0.0,13.34355119031909,0.25,1.0,True
